company,stand,overview,address,website,detail_url
TRAINING ORCHESTRA,E65,"Nouvelles
Optimisez la performance de votre activité formation grâce au TMS Training Orchestra, la solution back-office leader mondial dédiée aux organismes de formation et départements RH. Ce logiciel vous permet de simplifier et automatiser la gestion logistique, financière, réglementaire et administrative de vos formations, tout en garantissant qualité, efficacité et rentabilité.
Fonctionnalités clés :
Plan Prévisionnel & Pilotage Financier
: Suivez vos budgets et dépenses en temps réel.
Planification & Gestion des Ressources
: Organisez vos sessions présentielles et distancielles avec fluidité.
Gestion des Inscriptions & Pilotage Opérationnel
: Automatisez les processus d’inscription et le suivi des tâches.
Gestion du Réglementaire
: Assurez la conformité et le suivi des habilitations et recyclages.
Reporting & Analytics
: Accédez à vos KPIs et visualisez votre activité en temps réel.
Training Orchestra vous aide à orchestrer l’ensemble de votre offre de formation, à grande échelle, tout en réduisant les coûts et en améliorant la productivité. Rejoignez les leaders du secteur qui ont déjà transformé leur gestion de la formation avec notre TMS.","17 RUE DE MIROMESNIL
PARIS
PARIS
75008
France",https://trainingorchestra.com/fr/,https://www.learningtechnologiesfrance.com/exposants/training-orchestra
UBICAST,J110,"Lancé en 2007, UbiCast est le leader européen des solutions de video learning interactif à destination des universités, des grandes écoles et des entreprises.
Notre mission ? Enseigner, communiquer et apprendre autrement ! Pour cela, nous offrons une expérience d’apprentissage à distance optimale et personnalisée, qui s’appuie sur des ressources pédagogiques multimédia dont nous facilitons la création
UbiCast propose des solutions d’enregistrement, via sa gamme Miris, destinées à capter et digitaliser des cours depuis une salle de classe, un amphi ou une salle de conférence, en présentiel comme en comodal.
Mais UbiCast c’est aussi, et surtout, une plateforme vidéo privée - Nudgis - pour enregistrer, éditer et diffuser ses connaissances en vidéo. Grâce à ses fonctionnalités de social learning, Nudgis encourage les enseignants, formateurs et apprenants à créer des capsules vidéo (cours, tutos, communications, onboarding) et à interagir avec le contenu de manière innovante grâce au player interactif (ajout de liens, de quiz, de sondages, de commentaires).
Aujourd’hui, les solutions UbiCast sont utilisées quotidiennement dans de nombreux établissements d’Enseignement Supérieur et entreprises à travers le monde dont Sciences Po Paris, Allianz, l’EM Normandie, la Banque de France ou encore University College Dublin.","198 Avenue de France
Paris
PARIS
75013
France",http://www.ubicast.eu,https://www.learningtechnologiesfrance.com/exposants/ubicast
UPTALE,F60,"Uptale est une plateforme d'apprentissage immersif qui permet aux entreprises et aux écoles de créer des expériences de réalité virtuelle interactives et riches à partir de simples captures à 360° et sans code, et de les déployer à grande échelle.","128 rue de la Boetie
Paris
PARIS
75008
France",http://www.uptale.io,https://www.learningtechnologiesfrance.com/exposants/uptale
AMMON,N45,"Transformez la gestion de votre organisme de formation en une expérience digitale fluide, collaborative et intelligente.
La solution de gestion
AMMON offre l’expérience digitale la plus complète du marché
pour
simplifier et optimiser les processus métiers de l’ensemble des
acteurs de la formation.
Cette solution SaaS,
enrichie à l’IA automatise et fluidifie les interactions entre organismes,
apprenants, formateurs, clients et plateformes règlementaires pour une gestion
plus fluide, réactive et performante.
Des résultats concrets
:
du temps gagné, des tâches simplifiées, des décisions plus rapides et des
acteurs de la formation plus compétitifs et concentrés sur la réussite de leurs
apprenants.
Ce qui fait notre force
Notre
expertise
reconnue du secteur de la formation
professionnelle et notre capacité à répondre aux besoins spécifiques de tous
les acteurs de la formation : organismes de formation, CFA et universités
d’entreprise.
Notre
technologie
qui permet une forte
personnalisation de la solution pour construire et s’adapter à votre propre
environnement.
L’expertise métier et
l’engagement de nos équipes qui font de
l’accompagnement humain
un
facteur clé de réussite de chaque projet.
La confiance de
nos clients,
qui nous porte pour
construire et répondre aux enjeux de la formation professionnelle","16 Avenue Salvador Dali - BP 80040
Blagnac Cedex
HAUTE-GARONNE
31702
France",http://www.valsoftware.com,https://www.learningtechnologiesfrance.com/exposants/val-software
VALENCE,M12,"Valence a créé le coach natif IA le plus largement déployé pour les entreprises, transformant rapidement le développement du leadership, l’apprentissage et la collaboration au travail.
Nos applications d’IA responsables, de niveau entreprise, sont utilisées en toute confiance par certaines des plus grandes organisations du monde et les plus sécurisées, telles que Nestlé, The Coca-Cola Company, General Mills, Vanguard Mutual, Experian, Prudential, Schneider Electric, Applied Materials, ServiceNow et bien d’autres.","1178 BROADWAY FL 1215
3 RD FLOOR #1215
NEW YORK
10001
United States",https://www.valence.co/,https://www.learningtechnologiesfrance.com/exposants/valence
VERY UP,D80,"Nouvelles
Vous cherchez à concevoir des parcours de formation qui transforment vraiment les pratiques ?
Very Up conçoit et déploie des
expériences
learning
sur mesure
qui relient stratégie, pédagogie et impact terrain.
Depuis près de 10 ans, nous accompagnons plus de 300 grands comptes dans la création de parcours
blended
capables d’aligner transformation business et montée en compétences.
Notre force : combiner
ingénierie pédagogique orientée terrain
,
savoir-faire d’animation éprouvé
et
innovation digitale
pour faire vivre des dispositifs engageants, utiles et durables.
Convaincus qu’on apprend durablement en expérimentant, nous consacrons 50 % de chaque parcours à la
mise en pratique
: ateliers,
pairagogie
, création de livrables, entraînements avec feedback immédiat… autant d’expériences qui transforment les comportements et ancrent les apprentissages.
Nos parcours hybrides s’adaptent à vos enjeux, vos publics et votre culture pour faire de la formation un
véritable levier de transformation stratégique
.","46 RUE PRESIDENT EDOUARD HERRIOT
LYON
RHONE
69002
France",http://www.veryup.com,https://www.learningtechnologiesfrance.com/exposants/very-up
VIDEO TELLING,Q52,"VideoTelling est une agence de création audiovisuelle, graphique et digitale au service de la communication, des RH et de la formation des entreprises : visibilité, branding, marque employeur, onboarding, communication interne, montée en compétence, etc. Nous avons l'habitude de répondre à toutes sortes de problématiques. Les projets visant à sensibiliser, à faire avancer les choses, à soutenir des causes sont ceux qui nous touchent le plus. Nous nous y impliquons à 300%.



Agée de 8 ans et demi, l'équipe, également constituée de 250 artistes et experts passionnés, a déjà créé plus de 3500 vidéos, une centaine d'elearning et des dizaines d'autres projets fascinants, toujours sur mesure... (et tout ça en 15 langues). 

Curiosité, créativité, réactivité, adaptabilité et fun sont indéniablement nos forces !","14 AV DE CHARLEBOURG
LA GARENNE-COLOMBES
HAUTS-DE-SEINE
92250
France",http://www.videolearning.fr,https://www.learningtechnologiesfrance.com/exposants/video-telling
VRAI LEARNING,Q53,"VRAI Learning booste la formation professionnelle et la diffusion d’informations grâce à des solutions immersives associant réalité virtuelle, réalité augmentée et avatars intelligents connectés à l’IA.

Nous concevons des expériences d’apprentissage engageantes et impactantes, pensées pour dynamiser la transmission des savoirs, développer les compétences et renforcer la confiance des apprenants.

Grâce à une approche multi-supports, nos avatars IA accompagnent les utilisateurs partout : sur casques VR, smartphones, tablettes ou totems interactifs.
Nous créons ainsi des expériences accessibles à tout moment, adaptées aux contextes d’usage et personnalisées selon les besoins.

Parce que la data est un levier stratégique, nous intégrons des outils d’analyse des interactions tout au long des parcours pour suivre les progrès, adapter les contenus et mesurer l’impact réel des formations.
Notre ambition : faciliter le travail de l’humain grâce à un outil ludique, interactif et intelligent, conçu pour créer de l’engagement et de l’impact avec une IA incarnée, au service de la formation et de l’information.","Euratechnologies
165 Avenue de Bretagne
Lille
59000
France",https://www.vrailearning.com/,https://www.learningtechnologiesfrance.com/exposants/vrai-learning
WAY2TECH.AI,K112,"La mission de Way2Tech.ai est d'améliorer la performance grâce à des mesures précises et des formations ciblées. Nous offrons un LMS augmenté avec l'AI qui permet de mesurer la performance d'équipes à travers les réunions en visio, les appels téléphoniques ou des points de positionnement et, à partir de la compréhension fine des écarts, de construire des plans de formation sur mesure avec des mises en situation par Training Simulator ou Réalité Virtuelle. Pour les équipes commerciales, nous disposons de catalogues de formation et des mises en situation sur les cas les plus courants (découverte, cold call, etc) afin de développer les bons réflexes commerciaux. Nous améliorons les performances en moyenne de +30%. Notre solution supporte toutes les langues européennes.","106 Rue de l'Abbé Groult
Paris
75015
France",https://way2.tech/,https://www.learningtechnologiesfrance.com/exposants/way2techai
WHATFIX,M40,"Whatfix fait progresser la « userisation » de la technologie applicative, en permettant aux entreprises de maximiser le retour sur investissement de leurs initiatives numériques tout au long du cycle de vie des applications. Propulsée par l’intelligence artificielle générative (GenAI), la suite de produits Whatfix comprend une plateforme d’adoption numérique, des environnements d’application simulés pour la formation pratique, ainsi que des outils d’analyse d’applications sans code. Whatfix permet aux organisations d’accroître la productivité des utilisateurs, d’assurer la conformité des processus et d’améliorer l’expérience utilisateur des applications internes et orientées client.
Avec sept bureaux situés aux États-Unis, en Inde, au Royaume-Uni, en Allemagne, à Singapour et en Australie, Whatfix accompagne plus de 700 entreprises, dont plus de 80 figurant au classement Fortune 500, telles que Shell, Microsoft, Schneider Electric et UPS Supply Chain Solutions. Soutenue par des investisseurs tels que Warburg Pincus, Softbank Vision Fund 2, Dragoneer, Peak XV Partners, Eight Roads et Cisco Investments, le logiciel devient fluide avec Whatfix.","Große Gallusstr. 16-18 / 1. Stock
Frankfurt am Main
60312
Germany",http://whatfix.com,https://www.learningtechnologiesfrance.com/exposants/whatfix
WIXAR,N62,"La réalité virtuelle a démontré son efficacité pour améliorer les processus métier, la prévention des risques, la formation et le recrutement.
Il est temps de la déployer à grande échelle !
WiXar est le premier logiciel de calcul spatial sans code destiné aux entreprises et aux organismes de formation.
Adopter WiXar, c'est concevoir et gérer des projets ultra-rapidement, directement en VR*, grâce à ses fonctionnalités uniques de conception spatiale et d'apprentissage ; c'est se projeter dans l'avenir avec les fonctionnalités à distance de WiXar ; et c'est donner aux équipes internes les moyens d'agir grâce à ses nombreuses fonctionnalités d'IA.
Grâce à un studio de création 360° unique (calcul spatial sur casque VR ou PC), un vaste catalogue d'interactions prêtes à l'emploi et des modèles de scripts prédéfinis, chacun peut créer des expériences VR seul ou en collaboration et les publier en un clic sur tous les supports : PC, Mac, mobile, tablette, casque VR. 𝗖𝗼𝗻𝗰𝗲𝘃𝗼𝗶𝗿 𝘂𝗻 𝗽𝗿𝗼𝗷𝗲𝘁 𝗩𝗥 𝗻'𝗮 𝗷𝗮𝗺𝗮𝗶𝘀 𝗲́𝘁𝗲́ 𝗮𝘂𝘀𝘀𝗶 𝘀𝗶𝗺𝗽𝗹𝗲 𝗲𝘁 𝗻𝗲 𝗽𝗿𝗲𝗻𝗱 𝗾𝘂𝗲 Bonne nouvelle !
Avec WiXar, vous pouvez :
- Accélérer l'intégration et la formation
- Réduire le temps de formation par quatre tout en augmentant l'efficacité des apprenants
Mais WiXar, c'est aussi…
🤝 Un accompagnement complet si vous le souhaitez
WiXar est un véritable facilitateur stratégique, offrant son expertise dans tous les domaines, de l'audit à la location de matériel en passant par la formation à l'utilisation des outils.
🙌 Une formule adaptée aux besoins de chaque entreprise : c’est l’avantage de WiXar SaaS.
Que vous soyez une PME ou une grande entreprise, nous avons la formule qu’il vous faut.
🏆 Prix Printemps 2023 :
- Préventica : WiXar remporte le prix de l’innovation – catégorie Formation en réalité virtuelle
- Digital Learning Awards : les expériences conçues avec WiXar sont primées – catégorie Engagement des apprenants","EUROPARC DE PICHAURY BAT 5
1330 AVENUE J R G GAUTIER DE LA LAUZIERE
AIX-EN-PROVENCE
BOUCHES-DU-RHONE
13290
France",https://wixar.io/,https://www.learningtechnologiesfrance.com/exposants/wixar
